
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.3782814e+03; maximum gradient component mag -3.1050e+02
136 -0.05721 -1.38913e-02 |137 -0.02235 -1.92472e-02 |138  0.09345 -5.75010e-02
139  0.03141 -7.68269e-03 |140  0.01655  2.99964e-02 |141 -0.02822 -1.45870e-02
142 -0.01768 -4.10280e-03 |143 -0.00594 -1.44561e-03 |144 -0.00039  9.82615e-04
145  0.28019  1.22387e-02 |146  0.19056  2.21885e-02 |147  0.04700  4.18977e-02
148  0.29662 -1.28425e-01 |149 -0.47490  1.62007e-02 |150  0.31415  5.55442e-02
151  0.18335  1.78872e-01 |152  0.25993 -7.02191e-02 |153  0.17480 -8.76913e-02
154  0.25411 -5.54718e-02 |155  0.10432  1.42323e-03 |156  0.29680  6.73424e-03
157  0.16927 -6.62362e-02 |158  0.24623 -2.72198e-02 |159 -0.35192  4.13502e-02
160  0.24280 -1.53195e-02 |161  0.20305  3.42762e-02 |162  0.31680  2.67298e-02
163 -0.38078 -2.28383e-02 |164  0.23571  1.14522e-03 |165  0.05127  1.86519e-02
166  0.11986 -4.70068e-02 |167  0.32124  1.92766e-02 |168  0.27248  1.31045e-02
169  0.01365  3.83171e-02 |170  0.39290 -4.08498e-02 |171  0.09944 -2.12335e-01
172  0.16389 -3.93358e-02 |173  0.21873  1.50949e-01 |174  0.25721  5.67113e-02
175 -0.55504 -4.35713e-02 |176  0.17066 -1.82500e-02 |

Initial statistics: 200 variables; iteration 0; function evaluation 0; phase 4
Function value 7.3335612e+03; maximum gradient component mag -5.8444e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42359  1.28421e-02 |  2  0.37122  4.79907e-01 |  3 -0.12619 -1.15075e-01
  4 -0.01350  1.36939e-01 |  5 -0.70929  4.99075e-02 |  6 -0.60402  8.79276e-02
  7  0.37655  2.49171e-01 |  8 -0.18523  5.80591e-01 |  9  0.03344  3.24924e-01
 10 -0.60888  5.28533e-02 | 11 -0.62345  8.09341e-02 | 12 -0.09355  2.81095e-02
 13 -0.00951 -2.24309e-03 | 14 -0.00972 -2.32429e-03 | 15 -0.00992 -2.38728e-03
 16 -0.01011 -2.43115e-03 | 17 -0.01030 -2.45500e-03 | 18 -0.01049 -2.45888e-03
 19 -0.01067 -2.44312e-03 | 20 -0.01083 -2.40827e-03 | 21 -0.01099 -2.35523e-03
 22 -0.01114 -2.28511e-03 | 23 -0.01127 -2.19916e-03 | 24 -0.01139 -2.09875e-03
 25 -0.01150 -1.98536e-03 | 26 -0.01158 -1.86073e-03 | 27 -0.01165 -1.72666e-03
 28 -0.01170 -1.58460e-03 | 29 -0.01173 -1.43502e-03 | 30 -0.01173 -1.27732e-03
 31 -0.01171 -1.10990e-03 | 32 -0.01166 -9.31203e-04 | 33 -0.01159 -7.39422e-04
 34 -0.01149 -5.32866e-04 | 35 -0.01136 -3.10284e-04 | 36 -0.01120 -7.11585e-05
 37 -0.01100  1.83750e-04 | 38 -0.01077  4.52234e-04 | 39 -0.01050  7.29405e-04
 40 -0.01019  1.00499e-03 | 41 -0.00984  1.27036e-03 | 42 -0.00946  1.50817e-03
 43 -0.00904  1.69963e-03 | 44 -0.00860  1.82935e-03 | 45 -0.00814  1.89276e-03
 46 -0.00766  1.90712e-03 | 47 -0.00717  1.91979e-03 | 48 -0.00668  2.00864e-03
 49 -0.00621  2.27492e-03 | 50 -0.00577  2.82707e-03 | 51 -0.00536  3.76336e-03
 52 -0.00499  5.15776e-03 | 53 -0.00467  7.05265e-03 | 54 -0.00440  9.45464e-03
 55 -0.00417  1.23365e-02 | 56 -0.00396  1.56422e-02 | 57 -0.00376  1.92864e-02
 58 -0.00353  2.31297e-02 | 59 -0.00326  2.69390e-02 | 60 -0.00290  3.03079e-02
 61 -0.00244  3.25703e-02 | 62 -0.00184  3.27205e-02 | 63 -0.00108  2.95227e-02
 64 -0.00012  2.20133e-02 | 65  0.00107  1.06827e-02 | 66  0.00253 -1.06073e-03
 67  0.00431 -6.93786e-03 | 68  0.00645 -2.70641e-03 | 69  0.00893  5.63727e-03
 70  0.01169  6.33776e-03 | 71  0.01473  7.68266e-03 | 72  0.01803  1.75164e-02
 73  0.02128 -5.31946e-03 | 74  0.02463 -1.87230e-03 | 75  0.02783  1.36022e-02
 76  0.03039 -8.45050e-03 | 77  0.03238 -1.90936e-02 | 78  0.03367 -1.71330e-02
 79  0.03421 -8.89643e-03 | 80  0.03406  2.02948e-03 | 81  0.03332  1.72998e-02
 82  0.03184 -2.69053e-03 | 83  0.02982 -1.02263e-02 | 84  0.02718 -4.07903e-03
 85  0.02375 -8.91067e-03 | 86  0.01968 -3.10067e-02 | 87  0.01560 -1.83636e-02
 88  0.01189 -1.03511e-03 | 89  0.00877 -2.79205e-02 | 90  0.00667 -2.78380e-02
 91  0.00528 -3.18988e-02 | 92  0.00417 -4.19948e-02 | 93  0.00325 -5.12632e-02
 94  0.00303 -5.23165e-02 | 95  0.00361 -4.32621e-02 | 96  0.00379 -3.44493e-02
 97  0.00542 -2.62167e-02 | 98  0.00794 -1.66094e-02 | 99  0.01176 -2.37612e-02
100  0.01177 -3.46422e-02 |101  0.01042 -5.39395e-02 |102  0.00862 -7.94847e-02
103  0.00062 -8.57117e-02 |104  0.00179  1.55998e-02 |105  0.02074  2.75290e-03
106  0.01914 -1.29205e-02 |107 -0.00441  2.78483e-02 |108  0.01403 -3.68133e-03
109  0.08052 -3.33097e-02 |110  0.02605 -2.37409e-02 |111 -0.01636  1.62809e-02
112  0.00216  3.83386e-02 |113  0.01707  3.05649e-02 |114  0.03621  2.57935e-02
115  0.00033 -8.31479e-02 |116 -0.06449 -1.45185e-02 |117 -0.08072  1.07137e-01
118 -0.07915  8.82895e-02 |119 -0.03649  1.67233e-02 |120  0.06712  7.69711e-03
121  0.02150 -2.05941e-03 |122  0.01149  1.80760e-02 |123 -0.02981  6.57106e-02
124 -0.06882 -1.44515e-02 |125 -0.00842  4.70434e-03 |126  0.00255 -5.53480e-02
127 -0.02882 -4.90277e-02 |128  0.02639 -5.07501e-02 |129  0.07180 -5.89582e-02
130  0.00898 -7.80705e-02 |131  0.08114 -7.80142e-02 |132  0.00496  1.66129e-02
133  0.13183  1.18016e-01 |134 -0.00606  3.21506e-02 |135 -0.04693  3.82255e-02
136 -0.05721 -1.38913e-02 |137 -0.02235 -1.92472e-02 |138  0.09345 -5.75010e-02
139  0.03141 -7.68269e-03 |140  0.01655  2.99964e-02 |141 -0.02822 -1.45870e-02
142 -0.01768 -4.10280e-03 |143 -0.00594 -1.44561e-03 |144 -0.00039  9.82615e-04
145  0.28019  1.22387e-02 |146  0.19056  2.21885e-02 |147  0.04700  4.18977e-02
148  0.29662 -1.28425e-01 |149  0.01638 -1.96511e-01 |150 -0.11477 -1.67379e+00
151 -0.47490  1.62007e-02 |152  0.31415  5.55442e-02 |153  0.04878  1.00438e-01
154 -0.23502 -1.69064e-01 |155  0.18335  1.78872e-01 |156  0.25993 -7.02191e-02
157  0.17480 -8.76913e-02 |158  0.25411 -5.54718e-02 |159  0.00587 -4.96129e-02
160 -0.09827 -9.34762e-01 |161  0.10432  1.42323e-03 |162  0.29680  6.73424e-03
163  0.16927 -6.62362e-02 |164  0.24623 -2.72198e-02 |165 -0.35192  4.13502e-02
166  0.24280 -1.53195e-02 |167  0.05275  3.09310e-01 |168 -0.18762 -1.05397e+00
169  0.20305  3.42762e-02 |170  0.31680  2.67298e-02 |171  0.07774  1.03637e-02
172 -0.53183  5.32584e-06 |173 -0.38078 -2.28383e-02 |174  0.23571  1.14522e-03
175  0.07820  6.14862e-01 |176 -0.12196 -5.19184e+00 |177  0.05127  1.86519e-02
178  0.11986 -4.70068e-02 |179  0.32124  1.92766e-02 |180  0.27248  1.31045e-02
181  0.00546  6.61435e-02 |182  0.00907 -1.24442e-01 |183 -0.15012 -2.16657e+00
184 -0.12571 -1.40998e+00 |185  0.01365  3.83171e-02 |186  0.39290 -4.08498e-02
187  0.01863  2.86492e-02 |188 -0.15435 -1.92829e-01 |189  0.09944 -2.12335e-01
190  0.16389 -3.93358e-02 |191  0.21873  1.50949e-01 |192  0.25721  5.67113e-02
193  0.02453 -1.00209e+00 |194 -0.00648 -1.21912e-01 |195 -0.17628 -3.00197e+00
196 -0.11429 -5.84441e+00 |197 -0.55504 -4.35713e-02 |198  0.17066 -1.82500e-02
199  0.09511  1.77102e-01 |200 -0.25343 -1.33762e-01 |

Intermediate statistics: 200 variables; iteration 20; function evaluation 23; phase 4
Function value 7.3335550e+03; maximum gradient component mag -5.0005e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42346  1.65865e+00 |  2  0.37125  9.85490e-02 |  3 -0.12651  6.06337e-01
  4 -0.01339  2.84627e-01 |  5 -0.70958  3.76955e-02 |  6 -0.60392  8.68963e-01
  7  0.37668 -3.05985e+00 |  8 -0.18559 -5.00048e+00 |  9  0.03337 -3.23188e+00
 10 -0.60886 -2.57973e-01 | 11 -0.62344 -5.91739e-01 | 12 -0.09500 -2.63526e+00
 13 -0.00950 -6.90996e-03 | 14 -0.00971 -7.10597e-03 | 15 -0.00991 -7.30775e-03
 16 -0.01010 -7.51564e-03 | 17 -0.01030 -7.72950e-03 | 18 -0.01048 -7.95007e-03
 19 -0.01066 -8.17783e-03 | 20 -0.01083 -8.41304e-03 | 21 -0.01098 -8.65592e-03
 22 -0.01113 -8.90663e-03 | 23 -0.01126 -9.16523e-03 | 24 -0.01138 -9.43185e-03
 25 -0.01149 -9.70677e-03 | 26 -0.01158 -9.99061e-03 | 27 -0.01165 -1.02843e-02
 28 -0.01170 -1.05890e-02 | 29 -0.01172 -1.09053e-02 | 30 -0.01173 -1.12333e-02
 31 -0.01171 -1.15728e-02 | 32 -0.01166 -1.19237e-02 | 33 -0.01159 -1.22864e-02
 34 -0.01149 -1.26616e-02 | 35 -0.01137 -1.30503e-02 | 36 -0.01121 -1.34537e-02
 37 -0.01101 -1.38729e-02 | 38 -0.01078 -1.43087e-02 | 39 -0.01051 -1.47617e-02
 40 -0.01020 -1.52334e-02 | 41 -0.00985 -1.57233e-02 | 42 -0.00947 -1.62339e-02
 43 -0.00906 -1.67677e-02 | 44 -0.00862 -1.73281e-02 | 45 -0.00816 -1.79180e-02
 46 -0.00768 -1.85401e-02 | 47 -0.00719 -1.91955e-02 | 48 -0.00671 -1.98830e-02
 49 -0.00624 -2.05981e-02 | 50 -0.00579 -2.13319e-02 | 51 -0.00539 -2.20709e-02
 52 -0.00503 -2.27991e-02 | 53 -0.00472 -2.35048e-02 | 54 -0.00446 -2.41837e-02
 55 -0.00424 -2.48401e-02 | 56 -0.00405 -2.54855e-02 | 57 -0.00386 -2.61330e-02
 58 -0.00365 -2.67915e-02 | 59 -0.00339 -2.74766e-02 | 60 -0.00305 -2.82073e-02
 61 -0.00260 -2.90183e-02 | 62 -0.00200 -2.99594e-02 | 63 -0.00123 -3.11112e-02
 64 -0.00024 -3.25747e-02 | 65  0.00099 -3.43930e-02 | 66  0.00250 -3.65078e-02
 67  0.00430 -3.85363e-02 | 68  0.00642 -4.00377e-02 | 69  0.00887 -4.12679e-02
 70  0.01162 -4.32544e-02 | 71  0.01465 -4.53259e-02 | 72  0.01791 -4.63936e-02
 73  0.02125 -5.21633e-02 | 74  0.02459 -5.44648e-02 | 75  0.02771 -5.45077e-02
 76  0.03037 -6.14865e-02 | 77  0.03239 -6.64882e-02 | 78  0.03368 -6.86672e-02
 79  0.03418 -6.91037e-02 | 80  0.03398 -6.86636e-02 | 81  0.03317 -6.71357e-02
 82  0.03177 -7.28975e-02 | 83  0.02978 -7.56044e-02 | 84  0.02711 -7.53424e-02
 85  0.02369 -7.68025e-02 | 86  0.01971 -8.03896e-02 | 87  0.01557 -7.90521e-02
 88  0.01179 -7.82672e-02 | 89  0.00876 -8.28314e-02 | 90  0.00666 -8.57798e-02
 91  0.00526 -9.02458e-02 | 92  0.00418 -9.60963e-02 | 93  0.00330 -1.02598e-01
 94  0.00308 -1.09180e-01 | 95  0.00362 -1.14862e-01 | 96  0.00377 -1.18425e-01
 97  0.00536 -1.21003e-01 | 98  0.00785 -1.21708e-01 | 99  0.01168 -1.22286e-01
100  0.01173 -1.18232e-01 |101  0.01045 -1.11793e-01 |102  0.00874 -1.02704e-01
103  0.00078 -9.11738e-02 |104  0.00157 -8.68224e-02 |105  0.02054 -9.21074e-02
106  0.01904 -8.19745e-02 |107 -0.00462 -6.12745e-02 |108  0.01390 -5.38026e-02
109  0.08042 -2.44004e-02 |110  0.02606  2.11912e-02 |111 -0.01643  2.94682e-02
112  0.00206  3.90244e-02 |113  0.01697  5.88597e-02 |114  0.03601  1.06017e-01
115  0.00050  1.19312e-01 |116 -0.06444  9.05963e-02 |117 -0.08088  6.73262e-02
118 -0.07922  7.77210e-02 |119 -0.03638  1.19966e-01 |120  0.06717  2.79349e-01
121  0.02163  2.34783e-01 |122  0.01158  2.34580e-01 |123 -0.02985  1.65008e-01
124 -0.06869  1.16061e-01 |125 -0.00831  1.49112e-01 |126  0.00284  1.47507e-01
127 -0.02859  8.21305e-02 |128  0.02661  8.04866e-02 |129  0.07215  6.20742e-02
130  0.00933  3.90144e-02 |131  0.08171  5.43231e-02 |132  0.00523  1.18201e-02
133  0.13226 -1.80015e-03 |134 -0.00588 -9.62098e-03 |135 -0.04682 -2.05393e-02
136 -0.05698 -1.54776e-02 |137 -0.02206 -1.17185e-02 |138  0.09406 -5.89060e-03
139  0.03171 -2.73096e-02 |140  0.01667 -3.24503e-02 |141 -0.02806 -2.21578e-02
142 -0.01765 -1.32879e-02 |143 -0.00595 -1.49564e-03 |144 -0.00040 -4.83836e-04
145  0.28156 -6.90637e-01 |146  0.19178 -1.18355e+00 |147  0.04727 -5.16500e-01
148  0.29664  4.01511e-01 |149  0.01604 -3.81172e-01 |150 -0.11424 -7.11312e-01
151 -0.47481  2.54115e-04 |152  0.31386  2.11688e-02 |153  0.04865  4.36118e-02
154 -0.23432  1.18570e-02 |155  0.18394 -2.08350e-01 |156  0.26001  4.28116e-01
157  0.17521  6.62869e-02 |158  0.25428  1.89882e-02 |159  0.00558  1.01797e-01
160 -0.09771  4.62468e-02 |161  0.10521 -1.27534e-01 |162  0.29696  1.98073e-01
163  0.16994 -1.00362e-01 |164  0.24645  2.11036e-01 |165 -0.35170 -1.28483e-01
166  0.24295  1.82819e-01 |167  0.05267 -1.73776e-01 |168 -0.18729 -1.30782e+00
169  0.20294 -5.99846e-02 |170  0.31674  8.97171e-05 |171  0.07780 -3.61222e-01
172 -0.53183 -2.86538e-06 |173 -0.38026  1.76623e-01 |174  0.23595 -6.61089e-01
175  0.07785  2.75618e-01 |176 -0.12108  9.93676e-01 |177  0.05169  7.26033e-02
178  0.12014  3.28974e-01 |179  0.32146  3.62942e-02 |180  0.27251 -4.88329e-01
181  0.00488  2.22456e-01 |182  0.00875  4.59488e-03 |183 -0.14899 -2.34981e-01
184 -0.12531 -3.35514e-01 |185  0.01390  6.16781e-02 |186  0.39282 -4.77179e-02
187  0.01848  9.33104e-02 |188 -0.15395 -1.71797e-04 |189  0.09955 -1.35845e+00
190  0.16402 -4.39727e+00 |191  0.21878  7.03251e-01 |192  0.25729  4.45815e+00
193  0.02442 -7.56027e-01 |194 -0.00687 -1.09886e+00 |195 -0.17575  7.73739e-01
196 -0.11379 -1.38869e+00 |197 -0.55470 -2.64006e-01 |198  0.17079 -4.23514e-02
199  0.09493 -2.65723e+00 |200 -0.25240 -8.96211e-01 |
200 variables; iteration 40; function evaluation 45; phase 4
Function value 7.3335542e+03; maximum gradient component mag -4.7656e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42344  1.67176e+00 |  2  0.37126  2.45518e-01 |  3 -0.12654  5.49409e-01
  4 -0.01341  3.59836e-01 |  5 -0.70959  1.00176e-01 |  6 -0.60389  1.35986e+00
  7  0.37671 -2.99222e+00 |  8 -0.18562 -4.76564e+00 |  9  0.03335 -3.04577e+00
 10 -0.60874 -1.70210e-01 | 11 -0.62345 -5.46490e-01 | 12 -0.09642 -2.80967e+00
 13 -0.00947 -5.52630e-03 | 14 -0.00967 -5.69094e-03 | 15 -0.00987 -5.85665e-03
 16 -0.01007 -6.02347e-03 | 17 -0.01026 -6.19162e-03 | 18 -0.01044 -6.36134e-03
 19 -0.01062 -6.53302e-03 | 20 -0.01079 -6.70720e-03 | 21 -0.01094 -6.88451e-03
 22 -0.01109 -7.06567e-03 | 23 -0.01122 -7.25146e-03 | 24 -0.01134 -7.44270e-03
 25 -0.01144 -7.64017e-03 | 26 -0.01153 -7.84463e-03 | 27 -0.01160 -8.05676e-03
 28 -0.01165 -8.27735e-03 | 29 -0.01167 -8.50741e-03 | 30 -0.01168 -8.74803e-03
 31 -0.01166 -9.00022e-03 | 32 -0.01161 -9.26472e-03 | 33 -0.01154 -9.54199e-03
 34 -0.01144 -9.83226e-03 | 35 -0.01131 -1.01356e-02 | 36 -0.01115 -1.04519e-02
 37 -0.01095 -1.07816e-02 | 38 -0.01072 -1.11258e-02 | 39 -0.01045 -1.14864e-02
 40 -0.01014 -1.18657e-02 | 41 -0.00980 -1.22692e-02 | 42 -0.00942 -1.27014e-02
 43 -0.00900 -1.31671e-02 | 44 -0.00856 -1.36704e-02 | 45 -0.00810 -1.42127e-02
 46 -0.00762 -1.47905e-02 | 47 -0.00713 -1.53944e-02 | 48 -0.00665 -1.60070e-02
 49 -0.00618 -1.66045e-02 | 50 -0.00574 -1.71590e-02 | 51 -0.00533 -1.76421e-02
 52 -0.00497 -1.80293e-02 | 53 -0.00466 -1.83078e-02 | 54 -0.00440 -1.84755e-02
 55 -0.00418 -1.85387e-02 | 56 -0.00399 -1.85115e-02 | 57 -0.00379 -1.84138e-02
 58 -0.00358 -1.82725e-02 | 59 -0.00332 -1.81395e-02 | 60 -0.00298 -1.81004e-02
 61 -0.00253 -1.83012e-02 | 62 -0.00194 -1.89561e-02 | 63 -0.00116 -2.03377e-02
 64 -0.00018 -2.26710e-02 | 65  0.00105 -2.58622e-02 | 66  0.00255 -2.92318e-02
 67  0.00435 -3.14195e-02 | 68  0.00648 -3.14936e-02 | 69  0.00893 -3.07606e-02
 70  0.01169 -3.17795e-02 | 71  0.01473 -3.27646e-02 | 72  0.01799 -3.20655e-02
 73  0.02133 -3.82674e-02 | 74  0.02468 -3.90227e-02 | 75  0.02781 -3.75281e-02
 76  0.03048 -4.31786e-02 | 77  0.03251 -4.64271e-02 | 78  0.03381 -4.72824e-02
 79  0.03432 -4.69687e-02 | 80  0.03412 -4.61100e-02 | 81  0.03332 -4.43695e-02
 82  0.03193 -4.88287e-02 | 83  0.02995 -5.11138e-02 | 84  0.02728 -5.07974e-02
 85  0.02387 -5.25515e-02 | 86  0.01988 -5.79962e-02 | 87  0.01576 -5.65483e-02
 88  0.01198 -5.44927e-02 | 89  0.00894 -6.27305e-02 | 90  0.00685 -6.61489e-02
 91  0.00546 -7.15263e-02 | 92  0.00438 -7.91723e-02 | 93  0.00349 -8.75211e-02
 94  0.00327 -9.50665e-02 | 95  0.00381 -1.01024e-01 | 96  0.00394 -1.06316e-01
 97  0.00551 -1.11854e-01 | 98  0.00797 -1.16083e-01 | 99  0.01177 -1.22853e-01
100  0.01177 -1.25969e-01 |101  0.01045 -1.26105e-01 |102  0.00868 -1.23064e-01
103  0.00069 -1.10708e-01 |104  0.00157 -8.11767e-02 |105  0.02047 -8.19038e-02
106  0.01892 -6.76182e-02 |107 -0.00463 -3.10054e-02 |108  0.01385 -1.32024e-02
109  0.08012  2.14299e-02 |110  0.02589  4.74253e-02 |111 -0.01662  4.74022e-02
112  0.00184  5.80461e-02 |113  0.01673  6.86507e-02 |114  0.03575  1.05194e-01
115  0.00019  8.30001e-02 |116 -0.06472  5.36557e-02 |117 -0.08114  5.05818e-02
118 -0.07949  6.25662e-02 |119 -0.03665  9.83056e-02 |120  0.06681  2.25630e-01
121  0.02131  1.74993e-01 |122  0.01121  1.66692e-01 |123 -0.03017  1.18342e-01
124 -0.06899  6.85029e-02 |125 -0.00865  8.82692e-02 |126  0.00245  7.96663e-02
127 -0.02890  3.44992e-02 |128  0.02625  2.16632e-02 |129  0.07182 -2.40392e-03
130  0.00902 -1.91065e-02 |131  0.08139 -3.23321e-02 |132  0.00504 -2.63049e-02
133  0.13202 -6.55169e-02 |134 -0.00603 -2.79754e-02 |135 -0.04693 -2.72814e-02
136 -0.05712 -3.26382e-02 |137 -0.02221 -3.06515e-02 |138  0.09382 -5.25856e-02
139  0.03160 -4.66729e-02 |140  0.01662 -3.74522e-02 |141 -0.02807 -2.41044e-02
142 -0.01765 -1.30500e-02 |143 -0.00597 -2.38506e-03 |144 -0.00041 -2.52067e-04
145  0.28374 -5.99232e-01 |146  0.19376 -1.08402e+00 |147  0.04728 -5.50054e-01
148  0.29664  6.07408e-01 |149  0.01609 -1.65776e-01 |150 -0.11418 -3.41900e-01
151 -0.47476 -1.01167e-03 |152  0.31370  8.05944e-03 |153  0.04861  6.77359e-03
154 -0.23436 -2.26803e-02 |155  0.18396 -2.78611e-01 |156  0.25997  3.42906e-01
157  0.17520 -1.20424e-01 |158  0.25426  1.49840e-01 |159  0.00555  7.74488e-03
160 -0.09768 -8.07923e-02 |161  0.10530 -1.12170e-01 |162  0.29695  1.04388e-01
163  0.16995  3.06593e-02 |164  0.24639 -1.39789e-01 |165 -0.35158 -1.36670e-02
166  0.24293 -9.40132e-02 |167  0.05261 -1.80509e-01 |168 -0.18732 -1.28211e+00
169  0.20298 -8.41542e-02 |170  0.31677  8.43986e-02 |171  0.07781 -4.01344e-01
172 -0.53183 -1.33265e-06 |173 -0.37829  1.96507e-01 |174  0.23663 -5.38297e-01
175  0.07739  2.07215e-01 |176 -0.12105  1.04578e+00 |177  0.05227 -1.15689e-01
178  0.12014  5.01989e-01 |179  0.32162  5.20833e-02 |180  0.27244 -9.57393e-01
181  0.00417 -1.06749e-01 |182  0.00879  2.00250e-02 |183 -0.14877 -2.86600e-01
184 -0.12532 -6.45674e-01 |185  0.01390 -1.00765e-01 |186  0.39288  3.13338e-02
187  0.01843 -9.29146e-02 |188 -0.15394 -1.17891e-01 |189  0.09958 -1.45135e+00
190  0.16413 -4.20689e+00 |191  0.21880  9.98571e-01 |192  0.25732  4.52604e+00
193  0.02442 -5.96872e-01 |194 -0.00700 -1.28415e+00 |195 -0.17572  5.13120e-01
196 -0.11375 -1.55377e+00 |197 -0.55363 -2.11772e-01 |198  0.17122 -3.24471e-02
199  0.09473 -2.65876e+00 |200 -0.25237 -9.12531e-01 |
200 variables; iteration 60; function evaluation 65; phase 4
Function value 7.3335534e+03; maximum gradient component mag -4.0539e-01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42346  1.67748e-01 |  2  0.37127  1.54879e-02 |  3 -0.12655  4.70183e-02
  4 -0.01341  6.04756e-02 |  5 -0.70960  9.00142e-03 |  6 -0.60391  1.11528e-01
  7  0.37671 -2.80010e-01 |  8 -0.18559 -4.05385e-01 |  9  0.03340 -1.77986e-01
 10 -0.60872  6.96512e-03 | 11 -0.62343 -4.49529e-02 | 12 -0.09650 -2.86675e-01
 13 -0.00946  4.92441e-03 | 14 -0.00966  5.11439e-03 | 15 -0.00986  5.30855e-03
 16 -0.01005  5.50713e-03 | 17 -0.01024  5.71055e-03 | 18 -0.01043  5.91887e-03
 19 -0.01060  6.13224e-03 | 20 -0.01077  6.35078e-03 | 21 -0.01092  6.57458e-03
 22 -0.01107  6.80368e-03 | 23 -0.01120  7.03812e-03 | 24 -0.01132  7.27793e-03
 25 -0.01142  7.52319e-03 | 26 -0.01151  7.77394e-03 | 27 -0.01158  8.03000e-03
 28 -0.01163  8.29075e-03 | 29 -0.01165  8.55514e-03 | 30 -0.01165  8.82200e-03
 31 -0.01163  9.09066e-03 | 32 -0.01159  9.36062e-03 | 33 -0.01151  9.63167e-03
 34 -0.01142  9.90368e-03 | 35 -0.01129  1.01765e-02 | 36 -0.01112  1.04500e-02
 37 -0.01093  1.07234e-02 | 38 -0.01069  1.09966e-02 | 39 -0.01042  1.12692e-02
 40 -0.01011  1.15410e-02 | 41 -0.00976  1.18162e-02 | 42 -0.00938  1.20983e-02
 43 -0.00897  1.23930e-02 | 44 -0.00853  1.27064e-02 | 45 -0.00806  1.30428e-02
 46 -0.00758  1.34014e-02 | 47 -0.00710  1.37745e-02 | 48 -0.00661  1.41433e-02
 49 -0.00614  1.44792e-02 | 50 -0.00570  1.47457e-02 | 51 -0.00529  1.49025e-02
 52 -0.00493  1.49108e-02 | 53 -0.00462  1.47417e-02 | 54 -0.00437  1.43787e-02
 55 -0.00415  1.38190e-02 | 56 -0.00397  1.30730e-02 | 57 -0.00378  1.21601e-02
 58 -0.00358  1.11088e-02 | 59 -0.00333  9.97479e-03 | 60 -0.00299  8.86079e-03
 61 -0.00255  7.96155e-03 | 62 -0.00196  7.61229e-03 | 63 -0.00118  8.32028e-03
 64 -0.00018  1.06597e-02 | 65  0.00107  1.48297e-02 | 66  0.00260  1.98914e-02
 67  0.00442  2.31871e-02 | 68  0.00654  2.21399e-02 | 69  0.00897  1.88230e-02
 70  0.01172  1.90951e-02 | 71  0.01476  1.89777e-02 | 72  0.01799  1.47175e-02
 73  0.02140  2.52672e-02 | 74  0.02473  2.30841e-02 | 75  0.02783  1.80147e-02
 76  0.03053  2.15226e-02 | 77  0.03258  2.02339e-02 | 78  0.03385  1.73848e-02
 79  0.03435  1.47495e-02 | 80  0.03413  1.20407e-02 | 81  0.03330  8.27855e-03
 82  0.03193  6.38270e-03 | 83  0.02996  4.37258e-03 | 84  0.02727 -3.44751e-04
 85  0.02386 -2.60656e-03 | 86  0.01993  3.31336e-03 | 87  0.01576 -6.45023e-03
 88  0.01191 -2.02005e-02 | 89  0.00895 -1.20697e-02 | 90  0.00684 -1.80428e-02
 91  0.00545 -2.19372e-02 | 92  0.00439 -2.26030e-02 | 93  0.00352 -2.27784e-02
 94  0.00330 -2.53552e-02 | 95  0.00382 -3.13678e-02 | 96  0.00395 -3.64324e-02
 97  0.00550 -4.23739e-02 | 98  0.00793 -5.15955e-02 | 99  0.01173 -5.51740e-02
100  0.01174 -5.29766e-02 |101  0.01045 -4.67909e-02 |102  0.00875 -3.38800e-02
103  0.00077 -2.52393e-02 |104  0.00150 -3.77606e-02 |105  0.02045 -2.74882e-02
106  0.01895 -1.52448e-02 |107 -0.00467 -1.88921e-02 |108  0.01384 -3.55517e-03
109  0.08010  5.00136e-03 |110  0.02586  6.40534e-03 |111 -0.01661  1.83650e-02
112  0.00179 -3.43695e-03 |113  0.01670 -1.31310e-02 |114  0.03571 -3.07653e-02
115  0.00013 -4.15878e-02 |116 -0.06473 -9.68995e-03 |117 -0.08111  3.75503e-03
118 -0.07960 -6.49078e-02 |119 -0.03685 -1.28041e-01 |120  0.06671 -1.11438e-01
121  0.02137  2.35251e-02 |122  0.01116  3.10029e-02 |123 -0.03015  4.84394e-02
124 -0.06900  1.63665e-02 |125 -0.00870  3.08764e-05 |126  0.00240 -2.79693e-04
127 -0.02890  1.17884e-02 |128  0.02623  2.79691e-02 |129  0.07193  6.45759e-02
130  0.00892 -8.31563e-03 |131  0.08145  2.97467e-02 |132  0.00507  1.28372e-03
133  0.13197 -8.72713e-02 |134 -0.00607 -3.14358e-02 |135 -0.04693 -1.69943e-02
136 -0.05718 -4.02217e-02 |137 -0.02224 -2.55947e-02 |138  0.09389  1.39181e-02
139  0.03162 -1.82729e-02 |140  0.01658 -4.40054e-02 |141 -0.02799  5.08667e-03
142 -0.01752  2.71331e-02 |143 -0.00596  1.78801e-03 |144 -0.00041  4.77459e-04
