
 - final statistics:
136 variables; iteration 0; function evaluation 0
Function value 7.3339e+03; maximum gradient component mag -8.9398e-04
Exit code = 0;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
136 -0.05671  1.20902e-04 |137 -0.02192  2.26019e-05 |138  0.09420 -2.07907e-04
139  0.03190  1.11375e-05 |140  0.01685  1.99918e-04 |141 -0.02798 -1.08237e-04
142 -0.01758 -4.06170e-05 |143 -0.00588 -2.39738e-04 |144 -0.00040 -1.75992e-05
145  0.27670 -1.33095e-04 |146  0.18753  3.27385e-04 |147  0.04662  5.11393e-05
148  0.29671  3.20362e-05 |149  0.01638  1.36269e-06 |150 -0.11477  1.39606e-04
151 -0.47543  5.23563e-05 |152  0.31377  6.56443e-05 |153  0.04878 -3.05415e-05
154 -0.23502 -1.81887e-04 |155  0.18255 -3.15370e-04 |156  0.25986  4.29332e-04
157  0.17459 -2.87752e-04 |158  0.25418 -4.84568e-05 |159  0.00587  3.75577e-05
160 -0.09827 -1.49210e-04 |161  0.10351 -1.98051e-04 |162  0.29677 -2.47377e-04
163  0.16893  4.07607e-04 |164  0.24623  2.18442e-04 |165 -0.35197  1.18872e-05
166  0.24281  7.13982e-06 |167  0.05275 -1.17776e-04 |168 -0.18762 -3.07937e-04
169  0.20265 -1.13742e-04 |170  0.31675 -4.51477e-05 |171  0.07774 -1.45000e-04
172 -0.53183  1.16250e-06 |173 -0.38040 -4.17004e-05 |174  0.23607 -1.04069e-05
175  0.07820 -3.21524e-05 |176 -0.12196 -6.70684e-06 |177  0.05118 -4.49872e-06
178  0.11969  2.37096e-04 |179  0.32140 -2.05390e-06 |180  0.27252 -7.14409e-05
181  0.00546  2.79109e-05 |182  0.00907 -2.14852e-04 |183 -0.15012 -1.21501e-05
184 -0.12571  9.30986e-05 |185  0.01343 -3.43981e-05 |186  0.39319  1.01453e-04
187  0.01863  6.57059e-05 |188 -0.15435  2.07907e-05 |189  0.09932  3.25995e-04
190  0.16368 -1.93943e-04 |191  0.21870 -2.65729e-04 |192  0.25726 -6.22380e-05
