
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.8696781e+03; maximum gradient component mag -2.5468e+01
  7  0.36455 -4.58436e-01 |  8 -0.18918 -5.22554e-02 |  9  0.05797  6.65442e-01
 10 -0.65559  6.32762e-01 | 11 -0.61904  7.67694e-01 | 12 -0.10590  2.93146e+00
 13 -0.00923  1.75165e-02 | 14 -0.00943  1.80462e-02 | 15 -0.00963  1.85937e-02
 16 -0.00983  1.91591e-02 | 17 -0.01003  1.97431e-02 | 18 -0.01022  2.03457e-02
 19 -0.01040  2.09668e-02 | 20 -0.01058  2.16063e-02 | 21 -0.01074  2.22646e-02
 22 -0.01090  2.29413e-02 | 23 -0.01104  2.36364e-02 | 24 -0.01117  2.43493e-02
 25 -0.01129  2.50794e-02 | 26 -0.01139  2.58255e-02 | 27 -0.01148  2.65861e-02
 28 -0.01154  2.73585e-02 | 29 -0.01159  2.81392e-02 | 30 -0.01161  2.89257e-02
 31 -0.01161  2.97174e-02 | 32 -0.01159  3.05125e-02 | 33 -0.01155  3.13075e-02
 34 -0.01147  3.20971e-02 | 35 -0.01137  3.28730e-02 | 36 -0.01125  3.36248e-02
 37 -0.01109  3.43400e-02 | 38 -0.01090  3.50071e-02 | 39 -0.01068  3.56167e-02
 40 -0.01042  3.61603e-02 | 41 -0.01014  3.66415e-02 | 42 -0.00983  3.70586e-02
 43 -0.00949  3.74107e-02 | 44 -0.00913  3.76932e-02 | 45 -0.00875  3.78964e-02
 46 -0.00836  3.80078e-02 | 47 -0.00796  3.80118e-02 | 48 -0.00757  3.78864e-02
 49 -0.00718  3.76016e-02 | 50 -0.00681  3.71154e-02 | 51 -0.00646  3.63748e-02
 52 -0.00615  3.53271e-02 | 53 -0.00587  3.39430e-02 | 54 -0.00563  3.22236e-02
 55 -0.00541  3.01947e-02 | 56 -0.00520  2.78945e-02 | 57 -0.00500  2.53618e-02
 58 -0.00477  2.26329e-02 | 59 -0.00449  1.97522e-02 | 60 -0.00414  1.67580e-02
 61 -0.00368  1.36766e-02 | 62 -0.00309  1.04966e-02 | 63 -0.00232  7.16190e-03
 64 -0.00133  3.54344e-03 | 65 -0.00010 -5.67105e-04 | 66  0.00143 -5.38223e-03
 67  0.00326 -1.10362e-02 | 68  0.00543 -1.73539e-02 | 69  0.00794 -2.36732e-02
 70  0.01078 -2.88823e-02 | 71  0.01391 -3.17881e-02 | 72  0.01727 -3.20141e-02
 73  0.02075 -3.16540e-02 | 74  0.02417 -3.71251e-02 | 75  0.02733 -5.64328e-02
 76  0.03004 -8.55723e-02 | 77  0.03226 -9.74634e-02 | 78  0.03403 -6.43207e-02
 79  0.03521  2.24367e-03 | 80  0.03551  5.06972e-02 | 81  0.03475  4.36678e-02
 82  0.03306 -2.07862e-04 | 83  0.03078 -1.77418e-02 | 84  0.02808  2.70238e-02
 85  0.02482  9.11992e-02 | 86  0.02095  1.21117e-01 | 87  0.01694  1.28180e-01
 88  0.01336  1.41941e-01 | 89  0.01054  1.67155e-01 | 90  0.00854  1.99045e-01
 91  0.00713  2.35465e-01 | 92  0.00597  2.75342e-01 | 93  0.00499  3.14939e-01
 94  0.00479  3.48493e-01 | 95  0.00551  3.78371e-01 | 96  0.00558  4.26393e-01
 97  0.00742  4.53935e-01 | 98  0.01031  4.72612e-01 | 99  0.01465  4.22478e-01
100  0.01441  4.61754e-01 |101  0.01173  3.92269e-01 |102  0.00804  2.70473e-01
103 -0.00213  1.12176e-01 |104 -0.00179 -1.01177e-02 |105  0.01788 -1.87140e-01
106  0.01817 -2.69476e-01 |107 -0.00633 -4.22798e-01 |108  0.01330  1.06471e-01
109  0.08023 -4.02033e-01 |110  0.01900  1.51306e-01 |111 -0.02018  3.78136e-02
112  0.00099 -2.83349e-01 |113  0.01962 -6.33698e-01 |114  0.02912 -7.46717e-01
115 -0.01378 -2.95805e-01 |116 -0.07748  7.23376e-02 |117 -0.09112  1.16081e-01
118 -0.08545 -2.77827e-02 |119 -0.03627 -3.79619e-02 |120  0.05725 -4.37526e-01
121  0.01213 -7.53953e-01 |122  0.00639 -5.00035e-01 |123 -0.02739  2.38532e-01
124 -0.06367  1.69821e-01 |125 -0.00451 -6.68531e-01 |126 -0.00011  1.06270e-01
127 -0.02388 -3.04412e-01 |128  0.03728 -1.11960e-01 |129  0.07645 -2.26754e-01
130  0.03345  2.12315e-01 |131  0.07950  9.41781e-02 |132  0.00451  4.46594e-03
133  0.13085  1.74498e-01 |134  0.00230 -2.90272e-01 |135 -0.04043 -2.28163e-02
136 -0.05279 -2.67140e-02 |137 -0.01984  1.08943e-02 |138  0.08685  5.46137e-01
139  0.03532  1.53366e-01 |140  0.01571 -3.17614e-01 |141 -0.02446  1.96594e-02
142 -0.01723  1.02934e-01 |143 -0.00162  4.82913e-02 |144 -0.00039 -8.35610e-04
145  0.29781  8.11607e-01 |146  0.20563  6.18874e-01 |

Initial statistics: 176 variables; iteration 0; function evaluation 0; phase 3
Function value 6.8667843e+03; maximum gradient component mag 5.7726e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42355 -1.39994e+00 |  2  0.36517  1.08354e+00 |  3 -0.12839 -1.63573e-01
  4 -0.00103  1.22709e+00 |  5 -0.74353 -3.76711e-01 |  6 -0.60327 -8.87161e-01
  7  0.36455 -4.58436e-01 |  8 -0.18918 -5.22554e-02 |  9  0.05797  6.65442e-01
 10 -0.65559  6.32762e-01 | 11 -0.61904  7.67694e-01 | 12 -0.10590  2.93146e+00
 13 -0.00923  1.75165e-02 | 14 -0.00943  1.80462e-02 | 15 -0.00963  1.85937e-02
 16 -0.00983  1.91591e-02 | 17 -0.01003  1.97431e-02 | 18 -0.01022  2.03457e-02
 19 -0.01040  2.09668e-02 | 20 -0.01058  2.16063e-02 | 21 -0.01074  2.22646e-02
 22 -0.01090  2.29413e-02 | 23 -0.01104  2.36364e-02 | 24 -0.01117  2.43493e-02
 25 -0.01129  2.50794e-02 | 26 -0.01139  2.58255e-02 | 27 -0.01148  2.65861e-02
 28 -0.01154  2.73585e-02 | 29 -0.01159  2.81392e-02 | 30 -0.01161  2.89257e-02
